CF, Materials, Feature Numbers: 0.781117 0.80577713 1.3931252 0.42668092 -0.46293068 0.64316684 0.55212754 0.73560655 -0.18733704 0.23194776 -0.5126952 -0.92839175 0.58929 2.2278256 -0.37727973 
WAT, Health Care, Feature Numbers: 0.27503443 -0.6800981 -0.5413066 0.11532242 0.57580173 -0.86100936 -0.021715315 -0.43981117 0.5704177 -0.6233629 0.015297679 -0.16868132 -0.7157746 -0.42989796 0.5265977 
ZTS, Health Care, Feature Numbers: 0.41433227 -0.19741456 0.014438609 0.19908352 -0.054304693 -0.12178776 0.23227403 0.3095437 0.03247202 -0.79625076 0.39906937 -0.74665916 -0.5288157 0.37185678 0.16920455 
CHRW, Industrials, Feature Numbers: 0.53531617 -0.27728054 0.15118009 -0.22744067 -0.06352066 -0.686608 0.1336762 -0.52627546 0.20405723 -0.17417267 -0.25305867 0.009820836 -0.25306693 0.079472214 0.27825496 
TDG, Industrials, Feature Numbers: 0.26000637 -0.2111765 -0.036981836 0.21145868 0.12757462 -0.45352313 0.2736484 -0.015572385 0.25485143 -0.51926124 -0.0039211656 -0.34025908 -0.6117311 0.32685938 0.15401436 
SBUX, Consumer Discretionary, Feature Numbers: 0.4175414 -0.4993873 -0.23607662 0.09303668 -0.05652945 -0.4888759 -0.047620088 -0.39206293 0.035222735 -0.69161403 -0.094805695 -0.221699 -0.67520016 -0.24530098 0.1725513 
PLD, Real Estate, Feature Numbers: 1.5262918 0.11705018 0.5739891 -1.2656673 -0.69423664 -0.8874355 -0.3657836 -0.39193106 -0.8602481 -0.22100052 0.6747696 -0.023912244 -0.7492697 -0.47673687 0.31713006 
CMCSA, Consumer Discretionary, Feature Numbers: 0.43306223 -0.18352458 -0.17598744 -0.13983965 0.14472291 -0.67337924 0.05360314 -0.7699316 0.12791865 -0.61649185 -0.15238498 -0.00073439523 -0.32568336 -0.21800187 0.28986743 
MKC, Consumer Staples, Feature Numbers: 0.6387659 -0.80534166 -0.34130684 -1.0573446 0.17007692 -1.1842196 -0.4263654 -1.5421396 -0.2207671 -0.89787984 -0.11135774 0.47378397 -0.36014187 -1.0285695 0.46042225 
MSI, Information Technology, Feature Numbers: 0.58491534 -0.6177316 -0.28049758 -0.19026212 0.16148052 -0.9769082 -0.1375918 -0.61737275 0.3600511 -0.51058054 -0.17603655 0.071291156 -0.5592099 -0.68164647 0.35802093 
CVX, Energy, Feature Numbers: 0.61649376 0.18539488 0.5163804 -0.21057062 0.102231815 -0.8704435 -0.047781665 -1.0068924 0.13533567 0.29471058 -0.91012985 0.24367626 0.72327954 0.39036682 0.21331643 
AIZ, Financials, Feature Numbers: 0.39522436 -0.2933006 -0.5320891 0.13468093 0.29313695 -1.1151379 -0.27727264 -0.8323056 0.69511837 -0.20119466 -0.6521098 0.14230001 -0.22978014 -0.45362756 0.07612635 
BXP, Real Estate, Feature Numbers: 1.5411518 -0.117581606 0.6314999 -1.2141883 -0.65956247 -1.0007089 -0.52508426 -0.71930826 -1.0372983 -0.22509535 0.53711194 0.108507894 -0.64809924 -0.71759284 0.34582987 
AIV, Real Estate, Feature Numbers: 1.7670412 0.11867576 1.0173565 -1.7419832 -0.8868579 -0.7528509 -0.5542371 -0.738488 -1.4062865 -0.48167896 0.8142034 -0.02211498 -0.7513872 -0.73523974 0.54395723 
CVS, Consumer Staples, Feature Numbers: 0.5330022 -0.61750805 -0.26099414 -0.48912716 0.07850125 -0.7379016 -0.006505023 -0.73573357 -0.26299548 -0.58966315 -0.27306142 0.054909017 -0.47507617 -0.37498778 0.61626536 
RCL, Consumer Discretionary, Feature Numbers: 0.35998762 0.058338415 0.074756555 0.49535522 -0.13866927 -0.056069095 0.3438676 0.7696662 0.4450497 -0.057813838 -0.06175899 -0.8928963 -0.4029486 1.1400455 -0.24921389 
LOW, Consumer Discretionary, Feature Numbers: 0.44406 -0.45116925 -0.022640632 0.1304079 -0.023732351 -0.6256278 -0.006543787 -0.44941607 0.08362732 -0.26905468 -0.27187797 -0.1583412 -0.6586879 -0.10363871 0.14678307 
CHD, Consumer Staples, Feature Numbers: 0.7389087 -0.39210656 -0.15245889 -1.1621108 -0.023354067 -1.0770377 -0.38015163 -1.3025097 -0.64901143 -1.0652931 -0.008891629 0.35300398 -0.42337704 -0.9221217 0.6701967 
AIG, Financials, Feature Numbers: 0.50127673 -0.52681524 -0.47681272 0.4471784 0.2945471 -0.97709554 -0.058627177 -0.33718538 0.92738426 0.1311445 -0.66359127 0.07695599 -0.4117349 -0.20906316 0.04299325 
DIS, Consumer Discretionary, Feature Numbers: 0.27545628 -0.7124366 -0.4085334 0.017235007 0.4153057 -0.9194348 -0.051645752 -0.58663034 0.53020704 -0.52081096 -0.4141344 0.066973336 -0.64387584 -0.43651327 0.18488532 
PPG, Materials, Feature Numbers: 0.37724146 -0.5122517 -0.34768742 0.21706852 0.3050778 -0.92310053 -0.09365541 -0.5659052 0.50175565 -0.36896545 -0.32955676 0.1670594 -0.52331334 -0.268074 0.32462946 
MNST, Consumer Staples, Feature Numbers: 0.5165026 0.18116176 0.25637424 -0.1755435 -0.26673552 0.18583082 0.18214862 0.15589416 -0.25978178 -0.89988655 0.47518533 -0.9712359 -0.1852563 0.65006894 0.15106232 
NSC, Industrials, Feature Numbers: 0.3675036 -0.23570953 -0.018383969 0.24964382 0.19165467 -0.5645344 0.11345254 -0.43189403 0.4575398 0.011503927 -0.52086455 -0.13917695 -0.052812893 0.46259373 0.007153319 
PPL, Utilities, Feature Numbers: 0.9698856 0.4912606 -0.029820621 -1.8187697 -0.61671364 -0.14486 -0.79425555 -2.533281 -1.1679714 -2.0912209 0.39764374 0.038861614 1.5387071 -0.43302923 0.38613176 
NDAQ, Financials, Feature Numbers: 0.51837593 -0.36246336 -0.29634425 -0.0063205673 0.0118559785 -0.529786 -0.10389352 -0.29130986 0.3435205 -0.4571735 -0.09184749 -0.27919698 -0.45169103 -0.085169226 0.19615017 
GOOG, Information Technology, Feature Numbers: 0.05109772 -0.6696236 -0.5696675 0.42714217 0.35418087 -0.6867743 0.07793576 0.018364165 0.60264385 -0.80739903 0.12125564 -0.24116573 -1.1338985 -0.054050826 0.0001241011 
IP, Materials, Feature Numbers: 0.44817507 -0.18781099 0.12863487 0.33335635 0.20802186 -0.7151933 -0.016582448 -0.2779956 0.42586994 0.0781473 -0.48225674 -0.07514006 0.020621266 0.39791682 0.24105428 
HPQ, Information Technology, Feature Numbers: 0.31336677 0.0847263 0.16629699 0.44627297 -0.09169429 -0.19929132 0.27987656 0.24858691 0.48741338 -0.09297435 -0.29230693 -0.6142207 -0.08245245 0.8896654 -0.12946634 
IR, Industrials, Feature Numbers: 0.22074442 -0.35327202 -0.090830885 0.30600944 0.35073084 -0.6685439 -0.020819368 -0.5053193 0.61568034 -0.22086471 -0.38034943 0.07099595 -0.38169387 0.20923233 0.17520459 
IT, Information Technology, Feature Numbers: 0.29291087 -0.4177172 -0.33172646 0.17515299 0.27361178 -0.5993655 0.10412528 -0.42518348 0.3584699 -0.43768662 -0.24464461 -0.123549685 -0.6886066 -0.001902776 0.13031283 
URI, Industrials, Feature Numbers: 0.47025523 0.65169823 1.0037048 1.2812179 -0.31460482 0.43507195 0.66711134 1.1519191 0.5490994 0.59478563 -0.4709522 -1.2048377 0.35593995 2.220449 -0.4540663 
IRM, Real Estate, Feature Numbers: 0.9220496 0.0370652 0.39126608 -0.6206252 -0.3690024 -0.16587575 -0.0016224209 -0.25415203 -0.7285973 -0.61428076 0.3369123 -0.4348056 -0.39317706 0.1985236 0.4694838 
MTB, Financials, Feature Numbers: 0.25884914 -0.07643395 -0.6698099 0.7219124 0.23906736 -1.1964415 -0.080846325 -0.49911 1.6602784 0.5708332 -1.3054723 0.11847997 -0.0018881405 0.059728228 -0.25354612 
UTX, Industrials, Feature Numbers: 0.13667141 -1.0286956 -0.84647876 0.18556696 0.7494415 -1.2118174 -0.276322 -1.0849686 0.6307033 -0.5531483 -0.53687906 0.4017777 -0.80303967 -0.71599066 0.28151217 
JCI, Industrials, Feature Numbers: 0.31167153 -0.40521625 0.012955465 0.2150249 0.08596517 -0.644787 -0.069429435 -0.5955725 0.3560954 -0.24572167 -0.50817597 -0.046104092 -0.1636195 0.12177326 0.06482428 
HPE, Information Technology, Feature Numbers: 0.57597494 0.346914 0.67470384 0.4242361 -0.37803453 0.34439656 0.5187973 0.8171814 0.08600583 -0.061927255 -0.0027851434 -0.9248851 -0.07719602 1.5743214 -0.22732387 
PWR, Industrials, Feature Numbers: 0.42839417 0.10260228 0.2595091 0.47764447 -0.11241094 -0.31540456 0.05878025 0.13299885 0.42916238 0.3107152 -0.6185544 -0.32874283 0.13634068 1.1988629 -0.21294655 
CSCO, Information Technology, Feature Numbers: 0.21695763 -0.44072443 -0.34891167 0.050038006 0.5014869 -0.6757081 -0.025442453 -0.8513109 0.5080776 -0.41218385 -0.38864842 -0.023368694 -0.25275815 -0.005765402 0.13147105 
RJF, Financials, Feature Numbers: 0.24415083 -0.36109918 -0.8527372 1.3197507 0.46612126 -0.97641 0.066440895 -0.02120707 1.7198555 0.4237293 -0.6926493 -0.20013656 -0.3376844 0.19967185 -0.27638787 
ARE, Real Estate, Feature Numbers: 1.5023923 -0.14535502 0.6874561 -1.3567673 -0.55236745 -0.80325395 -0.26941466 -0.57777953 -0.95884305 -0.48646381 0.65085226 0.11075664 -0.6592877 -0.6253637 0.38411212 
WDC, Information Technology, Feature Numbers: 0.287291 0.4195528 0.871457 0.806888 -0.2250544 0.2385313 0.71276295 1.0128256 0.54345584 0.17636667 -0.29345852 -1.0110133 0.22445844 1.9368234 -0.49261335 
HBI, Consumer Discretionary, Feature Numbers: 0.2716633 -0.016278854 0.3275494 0.6648403 -0.080032684 0.29877886 0.44001174 0.31309375 0.16306189 -0.10796554 -0.271839 -0.74063313 -0.49544266 1.2811393 -0.2533171 
BA, Industrials, Feature Numbers: 0.3052537 -0.54907006 -0.5226313 0.29027787 0.13536862 -0.65974015 -0.10748674 -0.5669072 0.44861245 -0.6825532 -0.06547984 0.08348994 -0.5474 -0.15084137 0.28670016 
BK, Financials, Feature Numbers: 0.06744583 -0.34518832 -0.7380608 0.8333664 0.4849148 -1.049998 -0.036229867 -0.27473968 1.7955811 0.057165053 -0.76497185 -0.087910466 -0.2868683 -0.055683125 -0.34184548 
DRI, Consumer Discretionary, Feature Numbers: 0.3590881 0.040851906 -0.006324222 -0.03319435 -0.0662162 -0.23858197 0.17644562 -0.20745994 0.11886235 -0.5009676 -0.3103236 -0.42456686 -0.08873756 0.52398777 0.09830073 
CCL, Consumer Discretionary, Feature Numbers: 0.51834667 -0.30320776 -0.18388988 0.023133624 -0.10053239 -0.50735545 0.14257155 -0.109095566 0.2647251 -0.3677804 -0.23776203 -0.21638578 -0.6165912 0.055365443 0.06534032 
CCI, Real Estate, Feature Numbers: 0.82436734 -0.1773886 0.033486694 -0.75143445 -0.1787708 -0.73112786 -0.12255278 -0.82689285 -0.48662233 -0.7245103 0.13587162 0.08552228 -0.37019622 -0.38641852 0.45460993 
TIF, Consumer Discretionary, Feature Numbers: 0.3208522 -0.18800306 0.06970252 0.5208458 0.088211745 -0.1441819 0.19897275 -0.13691632 0.328049 -0.20794974 -0.54927874 -0.29330063 -0.36340597 0.62546545 -0.03725576 
DRE, Real Estate, Feature Numbers: 1.343715 -0.095220536 0.67857385 -1.5317452 -0.5565492 -0.93466014 -0.26483804 -0.60805374 -0.9738935 -0.69241375 0.5476979 0.14884304 -0.7171437 -0.7743781 0.56849974 
ALLE, Industrials, Feature Numbers: 0.41242138 -0.1736311 -0.041436963 0.09346915 0.016241124 -0.5067942 0.1610316 -0.011143322 0.31038198 -0.46842945 -0.06345619 -0.29276103 -0.4954965 0.13787402 0.24815583 
FLIR, Information Technology, Feature Numbers: 0.23294829 -0.3391301 -0.15249221 0.39834344 0.2345683 -0.54333055 0.099099495 -0.055742163 0.6326009 -0.30965748 -0.340644 -0.3199538 -0.18338364 0.382506 -0.098138504 
MYL, Health Care, Feature Numbers: 0.44453004 0.37711462 0.626698 0.62854654 -0.26423496 0.56627864 0.6197924 1.0752379 -0.1111415 -0.53739095 0.2310631 -1.2737355 -0.058387607 1.6262912 -0.15697294 
LYB, Materials, Feature Numbers: 0.4388713 0.22875895 0.63579744 0.80737054 -0.016617818 -0.11373467 0.44900188 0.13911901 0.52861303 0.5273219 -0.6796817 -0.3910796 0.50315374 1.4989238 -0.113755114 
KHC, Consumer Staples, Feature Numbers: 0.5329191 -0.35648513 -0.23448193 -0.55384773 0.16257642 -0.7750315 -0.12597556 -0.8979829 -0.03524276 -0.8123819 0.033197347 0.065851435 -0.39767268 -0.38803232 0.28879938 
HSIC, Health Care, Feature Numbers: 0.29208395 -0.6198541 -0.34449738 -0.08501925 0.23047143 -0.9915918 0.061717693 -0.5413486 -0.011622666 -0.70967996 -0.05053889 -0.012516151 -0.69077647 -0.50098217 0.5344564 
D, Utilities, Feature Numbers: 1.0745307 0.7689026 -0.069192894 -1.9187326 -0.8057992 -0.15496665 -0.9474474 -2.4101272 -1.1910999 -2.1881673 0.27557707 -0.01150502 1.543812 -0.4577022 0.34687668 
NAVI, Financials, Feature Numbers: 0.38074812 0.60501325 0.71738946 0.97022355 -0.2953153 0.12432477 0.45115778 0.7052902 0.5972628 0.4714088 -0.58719933 -0.9054374 0.24003075 1.835677 -0.6190583 
PEP, Consumer Staples, Feature Numbers: 0.7622174 -0.6846329 -0.5131627 -1.2027539 0.110138 -1.2192327 -0.49841708 -1.7449889 -0.32451436 -1.1542825 0.048823755 0.5290312 -0.4411312 -1.3722447 0.7241456 
BF.B, Consumer Staples, Feature Numbers: 0.6884123 -0.17354432 -0.077985585 -0.64657134 0.11677059 -0.6631362 -0.2475734 -0.94358414 -0.12631328 -0.7479657 -0.062091768 0.11180977 -0.19063894 -0.34729868 0.53025556 
WMT, Consumer Staples, Feature Numbers: 0.46200886 -0.41642132 -0.22544634 -0.592128 -0.09572205 -0.6316949 -0.2206353 -1.0677706 -0.090697035 -0.73327476 -0.43857688 0.2629585 -0.65504545 -0.42856517 0.33332637 
VZ, Telecommunication Services, Feature Numbers: 0.39670333 -0.46278173 -0.5471164 -0.39020965 0.07599206 -0.76348346 -0.3428279 -0.999972 0.032165084 -0.6792329 -0.2941338 0.024634676 -0.20538849 -0.2808468 0.3120181 
T, Telecommunication Services, Feature Numbers: 0.4398313 -0.35312557 -0.35515085 -0.5795291 0.2110843 -0.66707486 -0.16047323 -1.4009095 -0.0011798232 -0.9751368 -0.23115982 0.32384926 -0.2302376 -0.5155722 0.55253863 
WMB, Energy, Feature Numbers: 0.73402417 0.73673046 1.2122844 0.17915742 -0.39344466 0.23685971 0.30454358 0.24119762 -0.2270638 0.43697235 -0.5785992 -0.65326124 0.70977575 1.9957961 -0.21478647 
VRSN, Information Technology, Feature Numbers: 0.3411215 -0.47655734 -0.22767754 0.27796435 0.05203308 -0.38631707 -0.031172235 -0.14963403 0.24732776 -0.58833045 0.20232451 -0.4389403 -0.64349717 0.11922716 0.2703824 
VRSK, Industrials, Feature Numbers: 0.27836147 -0.7093398 -0.46786818 -0.0723907 0.17962098 -0.9693255 -0.030657958 -0.79503244 0.26794606 -0.6334754 -0.039426923 0.097688936 -0.8184294 -0.5712231 0.44098222 
CINF, Financials, Feature Numbers: 0.60389596 -0.73015594 -0.49448353 -0.49458244 0.2296865 -1.1638311 -0.43909505 -1.5080489 0.307836 -0.48192 -0.39973348 0.34887916 -0.37021288 -1.0342066 0.35611317 
NTRS, Financials, Feature Numbers: 0.19191645 -0.51072824 -0.70833606 0.92499566 0.35708502 -1.2327791 -0.12945645 -0.40632644 1.5934716 0.3895343 -1.028041 0.17475925 -0.43771666 -0.13763352 -0.15670073 
CXO, Energy, Feature Numbers: 0.76025766 1.1114576 1.6548803 0.6797159 -0.6216188 0.40441248 0.64886373 0.40429392 -0.26865676 0.75951874 -0.7892286 -0.82313126 1.5081643 2.7918046 -0.35924706 
BMY, Health Care, Feature Numbers: 0.4831551 -0.2774736 -0.049966734 0.018822601 0.023708187 -0.19246417 0.22473747 0.216952 0.0017577275 -0.76430714 0.21782298 -0.63404095 -0.56425625 0.2546368 0.16240755 
HP, Energy, Feature Numbers: 0.8706141 1.4157412 1.8649945 0.37870038 -0.42553133 0.1458098 0.621889 0.53778094 0.004785396 1.1226794 -0.90239763 -0.71396506 1.4808983 2.780001 -0.2705693 
FLR, Industrials, Feature Numbers: 0.34495792 0.16458322 0.20475005 0.7013047 0.002957269 -0.50804657 0.16068615 0.22618341 0.8298139 0.35335082 -0.62958556 -0.19655812 0.092784666 1.0878949 -0.1905869 
REGN, Health Care, Feature Numbers: 0.2212213 0.102438115 0.6948498 0.942639 -0.59524345 0.93807477 0.77648467 1.7423003 0.042481307 -0.52902526 0.5332067 -1.9122967 -0.21339811 2.2205184 -0.3457835 
HD, Consumer Discretionary, Feature Numbers: 0.27378708 -0.7658409 -0.60352993 0.03724815 0.18677591 -0.97975415 -0.17312533 -0.7458932 0.33447552 -0.52882266 -0.3125313 0.22381532 -0.9415787 -0.5063305 0.36927697 
LKQ, Consumer Discretionary, Feature Numbers: 0.4479466 0.045535415 0.01546372 0.27242708 -0.068979554 -0.65429366 0.11300632 0.011489501 0.58389837 0.031686284 -0.28688687 -0.28892055 -0.4733814 0.313783 0.074164234 
LLY, Health Care, Feature Numbers: 0.4356574 -0.25207692 -0.3009876 -0.12580326 0.08388194 -0.4936482 0.060907565 -0.40559056 -0.14050718 -0.76645786 -0.17252941 -0.19595173 -0.2917105 -0.006958079 0.41701162 
PEG, Utilities, Feature Numbers: 0.96949553 0.8351653 -0.010441988 -1.753593 -0.76339144 -0.076704696 -0.8081429 -2.2146115 -0.86881214 -1.7948381 0.26759636 -0.018170562 1.4361401 -0.052136347 0.06628272 
DHI, Consumer Discretionary, Feature Numbers: 0.53683305 0.23420838 0.4266504 0.27437943 -0.27382356 0.32069594 0.26971248 0.96313167 0.051233258 -0.3090455 0.18115292 -1.0250235 -0.75056446 1.1913794 -0.11164221 
BRK.B, Financials, Feature Numbers: 0.46889314 -0.74202085 -0.86940753 -0.1702014 0.48927188 -1.4280808 -0.41603532 -1.4242315 0.95173585 -0.50736547 -0.6479883 0.6299675 -0.4841111 -1.2067318 0.30666614 
NWS, Consumer Discretionary, Feature Numbers: 0.5840548 -0.16728963 0.32957435 0.76517403 -0.24849336 0.10905566 0.32599577 0.45250496 -0.09044333 -0.0820018 -0.16098715 -0.5169856 -0.24606593 1.1595274 -0.12719052 
DOV, Industrials, Feature Numbers: 0.3560039 -0.0961111 0.22295631 0.5967528 0.3703673 -0.69780123 0.17866267 -0.2035138 0.8700649 0.47720698 -0.9942703 -0.021569513 0.089276426 0.6454972 -0.11902355 
SCG, Utilities, Feature Numbers: 1.1808972 0.8586254 0.2612852 -2.2112923 -0.81905 0.019963926 -0.7989593 -2.3311336 -1.3119464 -2.0015295 0.35900238 -0.22720835 1.6522988 -0.28041357 0.50889677 
AME, Industrials, Feature Numbers: 0.19271295 -0.76225686 -0.50611484 0.49794212 0.66523916 -1.2201681 -0.049485065 -0.7210702 0.6941673 -0.1983523 -0.5595312 0.37741086 -0.6129469 -0.3713521 0.3476505 
AMD, Information Technology, Feature Numbers: 0.37580803 0.88724625 1.4897597 0.8468872 -0.5815659 1.024758 0.91814566 1.9740376 0.04676131 0.20682158 0.0117567275 -1.7415373 -0.10560009 3.144688 -0.5729237 
AMG, Financials, Feature Numbers: 0.23659137 -0.11128721 -0.16849345 0.93992704 0.1254514 -0.4475822 0.21088517 0.32450354 1.0546855 0.31025165 -0.74636805 -0.45920983 -0.36203662 0.75673 -0.26302803 
LLL, Industrials, Feature Numbers: 0.37940484 -0.50232047 -0.20784196 -0.25668952 0.12179663 -0.94953763 -0.15070325 -0.9197919 0.12056652 -0.58974767 -0.19540246 0.27288374 -0.5366754 -0.4207209 0.41178697 
NWL, Consumer Discretionary, Feature Numbers: 0.35379988 -0.055969417 -0.024705285 0.17950372 0.07302737 -0.40507767 -0.008060343 -0.33685422 0.19077812 -0.19076315 -0.23285142 -0.39636788 -0.22098404 0.48419598 0.014570645 
AMP, Financials, Feature Numbers: 0.36858755 -0.31091195 -0.56198424 0.98691726 0.184495 -0.9380138 -0.06182822 -0.16949922 1.2764751 0.21637297 -0.8985013 0.05760929 0.066033244 0.18574113 -0.19785534 
TMO, Health Care, Feature Numbers: 0.15784964 -0.6938989 -0.65220666 0.3790076 0.47960836 -0.820384 0.016644748 -0.45211065 0.6780159 -0.7021431 -0.20073709 0.041200392 -0.701445 -0.3356664 0.36456585 
AMT, Real Estate, Feature Numbers: 0.956408 -0.21548936 0.21108192 -0.74446976 -0.29579133 -0.5582568 -0.08919619 -0.84482086 -0.7665772 -0.8058901 0.41928917 0.063776314 -0.54758763 -0.36095917 0.42930752 
LRCX, Information Technology, Feature Numbers: 0.12892106 -0.058184177 0.03355777 0.566835 0.15341267 0.07238779 0.31965497 0.31507736 0.61491776 -0.3638287 0.0065892586 -0.74960613 -0.24552912 1.183434 -0.2790456 
O, Real Estate, Feature Numbers: 1.7158481 0.09399979 0.9017212 -1.7209712 -0.8513967 -0.5774278 -0.30325055 -0.72285724 -1.5598786 -0.800401 0.8654428 -0.11520307 -0.20531318 -0.5724747 0.6611949 
UPS, Industrials, Feature Numbers: 0.16309547 -0.8802435 -0.731016 -0.042879503 0.49241704 -1.1761853 -0.186128 -1.0800328 0.351643 -0.6453016 -0.46016335 0.46737638 -0.8195646 -0.6682008 0.54741704 
TRV, Financials, Feature Numbers: 0.33533776 -0.75843525 -0.6122008 -0.41539305 0.26861772 -1.3523376 -0.42941284 -1.4640918 0.117326126 -0.7020331 -0.56631196 0.6101759 -0.48148444 -0.9763166 0.5584324 
MPC, Energy, Feature Numbers: 0.7041579 0.9273307 1.0990899 0.44632435 -0.810509 0.47798055 0.52869123 1.0856621 0.23745371 0.29142952 -0.15195738 -0.9353151 0.5549705 2.3688505 -0.4422673 
ABBV, Health Care, Feature Numbers: 0.4515541 -0.08405074 -0.08974539 -0.06353158 -0.29715365 0.18326502 0.35063574 0.2624382 -0.18665592 -1.043099 0.42166626 -0.94399166 -0.3352821 0.4552859 0.2854017 
DWDP, Materials, Feature Numbers: 0.45843127 -0.053251825 0.1381323 0.14695007 -0.08167114 -0.40003073 0.14117558 -0.111020334 0.16368404 -0.25462744 -0.18416277 -0.3194384 -0.24167508 0.48310012 0.095653646 
MDLZ, Consumer Staples, Feature Numbers: 0.54343563 -0.23731478 -0.15493283 -0.64050037 0.01413913 -0.46939316 0.026543286 -0.78340846 -0.3439466 -0.9012905 0.040353432 -0.09582139 -0.18934691 -0.09006474 0.44695345 
UA, Consumer Discretionary, Feature Numbers: 0.55081123 0.47068027 0.9899333 0.7770357 -0.61853015 0.79861647 0.5697817 1.071263 -0.24212538 0.2303167 -0.32476678 -1.3309002 -0.0314261 2.208128 -0.33186066 
AVB, Real Estate, Feature Numbers: 1.6357781 -0.19048731 0.71374226 -1.8496828 -0.7550008 -0.9495712 -0.4159243 -0.6592069 -1.2186246 -0.5274608 0.80539376 0.060225688 -0.7861971 -0.887732 0.7999984 
NEM, Materials, Feature Numbers: 0.7499431 1.1391486 1.2751408 -0.017199405 -0.6794915 0.76702857 0.61266935 0.9148344 -0.39513448 -0.033716213 0.08298987 -1.3274779 0.56382203 2.3116481 -0.20572011 
NEE, Utilities, Feature Numbers: 1.1211627 0.67554194 0.06185743 -2.080712 -0.5678978 -0.352189 -0.9463947 -2.3681307 -0.9185134 -2.0554416 0.51858604 0.1547645 1.2505877 -0.6234891 0.32607386 
ACN, Information Technology, Feature Numbers: 0.19772013 -0.6004088 -0.6168896 0.22622213 0.6116511 -1.0142512 -0.15644184 -1.1047577 0.46350878 -0.57765645 -0.47576863 0.33616975 -0.6703313 -0.49212578 0.307901 
NI, Utilities, Feature Numbers: 0.9711999 0.77222997 0.1962877 -1.6771858 -0.5221394 -0.47829852 -0.6042186 -1.7160805 -0.6990255 -1.5262692 0.42088747 -0.023770522 1.0205233 -0.27638572 0.4381696 
TEL, Information Technology, Feature Numbers: 0.13627127 -0.6204244 -0.24303383 0.29564378 0.46989483 -0.9400665 0.15267007 -0.49681285 0.8235044 -0.20953338 -0.44153035 0.12041859 -0.5783805 -0.1652272 0.32415524 
RRC, Energy, Feature Numbers: 0.9212428 1.5112649 2.2441416 0.6565177 -0.7769336 0.79976654 0.75202006 0.9083021 -0.87512875 0.7207217 -0.7541137 -1.187083 1.1682522 3.31753 -0.43847206 
FAST, Industrials, Feature Numbers: 0.41073146 -0.50421035 -0.035111725 0.3477905 0.07120002 -0.47389546 0.13626915 -0.1671954 0.3069774 0.08282402 -0.46937853 -0.05481426 -0.5902702 0.5062488 -0.007077274 
NBL, Energy, Feature Numbers: 0.83943015 1.2010862 1.7415366 0.7021182 -0.43735212 0.18485959 0.71589583 0.37436798 -0.3009765 1.0516429 -0.7838779 -0.71912354 1.3266754 2.619083 -0.15541269 
FLS, Industrials, Feature Numbers: 0.40141577 0.14810684 0.2716606 0.9572599 0.17141259 -0.31199414 0.34058592 0.20398572 0.8146078 0.5459697 -0.82093865 -0.3282655 0.38253975 1.2688391 -0.09051927 
ADS, Information Technology, Feature Numbers: 0.12807325 -0.37618533 -0.021838253 0.83263516 0.092417754 -0.15366243 0.5353153 0.4766712 0.6739661 -0.15859325 -0.34820518 -0.7137699 -0.41276783 0.8005878 -0.17687011 
ADP, Information Technology, Feature Numbers: 0.32208443 -0.74001956 -0.89453065 -0.2511415 0.27195325 -1.1812335 -0.27602878 -1.0631783 0.49095938 -0.6919808 -0.26251224 0.32675853 -0.8005958 -0.8848429 0.58963346 
GILD, Health Care, Feature Numbers: 0.1891752 -0.10992111 0.0950709 0.55681396 -0.25274423 0.15635131 0.41408843 0.7193934 0.19711562 -0.5672481 0.1456088 -0.99045557 -0.28968072 1.0991765 -0.0005570614 
SJM, Consumer Staples, Feature Numbers: 0.50654703 -0.31416452 -0.12914208 -0.5895333 0.26938215 -0.9313403 -0.23157418 -1.4476066 -0.314862 -0.78599775 -0.40627152 0.48368075 -0.5127571 -0.6525875 0.48303196 
JPM, Financials, Feature Numbers: 0.19188578 -0.45845425 -1.0429072 0.68653834 0.3480848 -1.3280572 -0.16183275 -0.7695565 1.8978003 0.18350859 -0.95917785 0.11724815 -0.07443223 -0.43403807 -0.35697144 
ADM, Consumer Staples, Feature Numbers: 0.49783504 -0.20941006 0.005718815 0.2014772 -0.0062284074 -0.63485163 -0.17084804 -0.535731 0.18777221 -0.2214213 -0.49615425 -0.046247225 -0.2344313 0.051623978 0.06508642 
ADI, Information Technology, Feature Numbers: 0.02684358 -0.3839776 -0.39346325 0.98774076 0.32843202 -0.70397973 0.4153513 0.20885128 0.92091966 -0.059893373 -0.24388516 -0.348912 -0.54143244 0.5042187 0.014010827 
VIAB, Consumer Discretionary, Feature Numbers: 0.44176432 0.1287615 0.5409834 0.717094 -0.13454126 0.15530185 0.5530698 0.4110818 0.41437203 0.21086374 -0.4885647 -0.67883956 0.03758482 1.4568774 -0.4688032 
LEG, Consumer Discretionary, Feature Numbers: 0.51173866 -0.19432029 -0.17310727 -0.07416597 0.05321839 -0.6652933 -0.25601417 -0.7353534 0.22983976 -0.46629223 -0.10571511 -0.03522091 -0.3283109 -0.13825257 0.16325581 
XEL, Utilities, Feature Numbers: 0.9622518 0.60865986 -0.45689404 -2.498133 -0.6294492 -0.2381141 -1.0117335 -2.7760952 -1.07662 -2.5619864 0.5465949 -0.017823903 1.6344643 -0.620759 0.51013476 
